0,205901
1,205901
2,205901
3,205901
4,205901
5,205901
6,206413
7,205901
8,205901
9,205901
10,205901
11,205901
12,205901
13,205901
14,205901
15,206150
16,205901
17,205901
18,206150
19,205901
20,205901
21,206413
22,206150
23,206413
24,206413
25,206150
26,205901
27,205901
28,206157
29,207446
30,206157
31,206157
32,206150
33,206150
34,206150
35,206150
36,206150
37,206157
38,207733
39,205901
40,208068
41,207879
42,206150
43,206150
44,207733
45,205901
46,205901
47,207446
48,206286
49,207446
50,207588
51,206413
52,209114
53,209114
54,206286
55,208746
56,207733
57,207879
58,208068
59,207733
60,211841
61,209114
62,215752
63,208141
64,212695
65,211788
66,211788
67,209114
68,216001
69,214536
70,211788
71,216020
72,216091
73,216091
74,216282
75,216337
76,216205
77,216359
78,217051
79,216712
80,217185
81,217185
82,218886
83,218569
84,218814
85,222323
86,222398
87,222522
88,223767
89,226438
90,227083
91,226559
92,233749
93,247912
94,303945
95,308072
