0,40.9774286646,29.9613836475
1,43.5334992328,29.2812037721
2,44.3585198664,28.5548983732
3,46.17417766,27.9651964511
4,43.3387131397,28.9992955703
5,46.3201329316,27.1858766747
6,46.3837365538,27.4967209439
7,48.8722282734,26.0832745086
8,46.7741037852,27.6187457679
9,52.1342990483,23.6400307593
10,45.8557512823,27.8741076188
11,48.1853091534,27.5659320003
12,49.8470612226,25.550998713
13,49.0282505373,25.4848571225
14,48.9355774811,27.3783823654
15,50.4845800968,25.1557527819
16,48.6698247871,25.7970910889
17,50.1132939521,24.9518929454
18,50.1278411319,24.2328305243
19,50.7747716232,25.2919601598
20,52.1552603096,25.0409063609
21,50.6602851032,25.8589752227
22,50.3979201616,24.6631795651
23,49.9113739392,24.5104032179
24,48.8785886356,25.3717049925
25,49.202967109,25.5528884622
26,50.5137174319,25.4458601775
27,53.4572543906,24.1815677444
28,52.0399680005,24.2720929065
29,51.6078179166,23.6414225913
30,50.1633818046,24.8827539184
31,53.3682093195,22.3178600283
32,52.1145289224,24.7434303032
33,49.2196200844,26.1740946676
34,50.4305170179,24.1773663503
35,50.3223478847,25.8913769557
36,50.8835568317,22.9099965758
37,52.1787274338,24.3069140124
38,50.7819485185,24.2350662024
39,53.3819077348,22.3282681673
40,51.979576791,23.7152314071
41,48.8783130199,24.7863591315
42,52.1505545011,22.7544630179
43,51.6007592038,23.0078428349
44,52.3745405301,23.1234341172
45,52.055777866,23.5294517034
46,48.8705440327,24.1291371576
47,48.6231175734,23.8532763478
48,49.8638332068,24.2186871826
49,51.2062555882,23.6329445142
50,49.4133425358,23.4230440749
51,50.4105242794,23.9857538621
52,50.1126847616,22.9508998678
53,50.9614503467,24.6012203955
54,46.4398081681,25.1840386767
55,50.0344360611,23.1258192914
56,49.9197262401,22.8911515632
57,49.9678854711,22.5824908239
58,49.3702467005,22.9083441213
59,47.8416534133,25.0069635804
60,47.7305534473,24.5765824409
61,51.1295429667,23.730056666
62,44.277349633,25.8564504213
63,48.7686564491,24.6590793046
64,50.0538927121,25.5649131893
65,47.6940390414,26.7276878642
66,49.5605671172,25.3867853922
67,49.9034944459,25.7144482261
68,51.7559811698,25.7394417535
69,53.7138593104,27.0968281478
70,50.8265971005,28.2190275429
71,53.9378990133,26.8546849444
72,52.802669762,28.1854809468
73,50.1590249565,29.0206988793
74,50.9773650609,28.6020037491
75,48.8444573418,29.0193605274
76,52.4852002321,26.4061174344
77,47.4788160186,28.1453837631
78,49.5223447475,25.7914873935
79,47.2135809634,27.2016794377
80,47.0098665119,26.950343101
81,45.7626233314,27.222185757
82,47.6982008125,25.06947478
83,41.3070226349,27.7653421537
84,41.7846778874,27.3200628749
85,42.1067904817,26.1811785801
86,42.428322693,24.7676560983
87,40.9135229251,24.6161298529
88,37.1874637261,25.5980794312
89,36.8833430064,24.3677119898
90,35.088218224,25.0824007088
91,35.6656993616,22.8476816899
92,35.769587928,21.6452249968
93,29.5118978526,23.1873271355
94,30.1735345328,21.3963341109
95,27.4312246082,21.2569974059
96,26.5084155543,20.3063243104
97,24.033081834,19.2997151094
98,21.6413232734,17.7477574745
99,18.5867672664,16.503639609
100,15.120719675,14.0273852235
